doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
S8LG,273,S0654,that 's ADJ - start,that 's harsh,harsh,O4:2,Judgement of appearance (pretty etc.)
S8LG,785,S0654,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S8LG,864,S0653,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S8LG,1273,S0654,that 's ADJ - start,that 's white,white,O4:3,Colour and colour patterns
S8LG,1463,S0653,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
S8LG,1487,S0653,that 's ADJ - start,that 's turquoise,turquoise,O4:3,Colour and colour patterns
S8LG,1489,S0653,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S8LG,1514,S0654,that 's ADJ - start,that 's dark,dark,W2,Light
S8LG,1521,S0653,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SLMB,620,S0486,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
S527,397,S0653,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S527,411,S0653,that 's ADJ - start,that 's perfect,perfect,A5:1,Evaluation:- Good/bad
SVRQ,87,S0152,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVRQ,180,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVRQ,416,S0012,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SVRQ,425,S0152,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVRQ,427,S0152,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVRQ,484,S0152,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVRQ,1026,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVRQ,1047,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVRQ,1383,S0013,that 's ADJ - start,that 's clever,clever,X9:1,"Ability:- Ability, intelligence"
S6PD,39,S0653,that 's ADJ - start,that 's generous,generous,S1:2:2,Avarice
SXQ6,149,S0654,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVDV,449,S0392,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVDV,572,S0480,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVDV,638,S0480,that 's ADJ - start,that 's well,well,B2,Health and disease
SVDV,679,S0392,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SVDV,795,S0480,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SAZY,318,S0390,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SY8B,232,S0589,that 's ADJ - start,that 's correct,correct,A5:3,Evaluation:- Accuracy
S57J,416,S0510,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYED,107,S0339,that 's ADJ - start,that 's burning,burning,O4:6,Temperature     
SYED,247,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SYED,833,S0336,that 's ADJ - start,that 's exciting,exciting,X5:2,Interest/boredom/excited/energetic
S7K2,184,S0355,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S88R,167,S0042,that 's ADJ - start,that 's like,like,Z5,Grammatical bin
S88R,282,S0051,that 's ADJ - start,that 's mad,mad,B2,Health and disease
S88R,347,S0102,that 's ADJ - start,that 's horrendous,horrendous,A5:1,Evaluation:- Good/bad
SVZB,24,S0199,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SVZB,483,S0193,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVZB,562,S0199,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVZB,649,S0192,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SVZB,900,S0193,that 's ADJ - start,that 's revolting,revolting,O4:2,Judgement of appearance (pretty etc.)
SVZB,917,S0192,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SVZB,1006,S0193,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SBNU,125,S0469,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SBNU,252,S0469,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SBNU,356,S0469,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SBNU,422,S0437,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SZB2,512,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZB2,610,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZB2,945,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZB2,1162,S0476,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SZB2,1249,S0417,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SZB2,1596,S0475,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZB2,1825,S0475,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SCUS,112,S0618,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SCUS,320,S0619,that 's ADJ - start,that 's incredible,incredible,A6:2,Comparing:- Usual/unusual 
SCUS,429,S0618,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
SCUS,740,S0619,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SCUS,806,S0618,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SVT6,130,S0619,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SVT6,363,S0618,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SVT6,843,S0618,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SVT6,1314,S0618,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SKKB,431,S0610,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SHAZ,401,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SHAZ,518,S0336,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SHAZ,549,S0337,that 's ADJ - start,that 's nuts,nuts,B2,Health and disease
SHAZ,579,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SHAZ,580,S0337,that 's ADJ - start,that 's nuts,nuts,B2,Health and disease
SHAZ,854,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SHAZ,1760,S0337,that 's ADJ - start,that 's cute,cute,O4:2,Judgement of appearance (pretty etc.)
SHAZ,1787,S0336,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SP3Q,149,S0530,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SP3Q,501,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SP3Q,559,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SP3Q,575,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SP3Q,777,S0530,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SP3Q,900,S0529,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SP3Q,922,S0529,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SR5H,333,S0600,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SR5H,354,S0592,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SPG4,29,S0454,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SPG4,61,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,421,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,427,S0454,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SPG4,455,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SPG4,703,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,813,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,961,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SPG4,989,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,1203,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,1204,S0579,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,1249,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,1269,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,1697,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,2051,S0454,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SPG4,2207,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,2403,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SPG4,2513,S0454,that 's ADJ - start,that 's dreadful,dreadful,A5:1,Evaluation:- Good/bad
SPG4,2585,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,2659,S0454,that 's ADJ - start,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SPG4,2678,S0579,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SPG4,2865,S0454,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SPG4,2889,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,2989,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,3038,S0579,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,3261,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPG4,3436,S0579,that 's ADJ - start,that 's marvellous,marvellous,A5:1,Evaluation:- Good/bad
SPG4,3474,S0579,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7RA,142,S0278,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7RA,222,S0013,that 's ADJ - start,that 's well,well,B2,Health and disease
S7RA,336,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7RA,346,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7RA,442,S0013,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S7RA,696,S0278,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S7RA,710,S0013,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S7RA,842,S0013,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
S7RA,844,S0013,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7RA,1272,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7RA,1309,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7RA,1339,S0013,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SB4D,766,S0189,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SB4D,1012,S0197,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SB4D,1274,S0192,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SB4D,1305,S0197,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SB4D,1949,S0199,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SB4D,2052,S0197,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SR8V,290,S0612,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SR8V,463,S0610,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR8V,762,S0428,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SR8V,1087,S0612,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR8V,1149,S0612,that 's ADJ - start,that 's mental,mental,X2,Mental actions and processes
SR8V,1272,S0612,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR8V,1473,S0612,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR8V,1556,S0610,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SR8V,1580,S0428,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SW6K,30,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,40,S0012,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SW6K,293,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,387,S0012,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SW6K,491,S0012,that 's ADJ - start,that 's pathetic,pathetic,A5:1,Evaluation:- Good/bad
SW6K,566,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,671,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,685,S0419,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SW6K,765,S0419,that 's ADJ - start,that 's surprising,surprising,X2:6,Expect
SW6K,1091,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,1484,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,1583,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,1814,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,1819,S0012,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SW6K,1843,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,1964,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,2059,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SW6K,2201,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SA2B,4,S0587,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SA2B,313,S0584,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SK39,63,S0180,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SK39,93,S0180,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SK39,99,S0180,that 's ADJ - start,that 's clever,clever,X9:1,"Ability:- Ability, intelligence"
SK39,342,S0180,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SUZS,5,S0405,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SUZS,474,S0555,that 's ADJ - start,that 's terrifying,terrifying,E5,Fear/bravery/shock
S43M,127,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S43M,158,S0530,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S43M,624,S0532,that 's ADJ - start,that 's loud,loud,X3:2,Sensory:- Sound
S43M,871,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S43M,1245,S0529,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S43M,1251,S0529,that 's ADJ - start,that 's new,new,T3,"Time: Old, new and young; age"
S43M,1292,S0530,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
S43M,1383,S0530,that 's ADJ - start,that 's fluffy,fluffy,O4:5,Texture
S43M,1442,S0530,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SL76,171,S0179,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SL76,367,S0179,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SL76,722,S0179,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
SXR9,180,S0556,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SXR9,847,S0555,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SXR9,979,S0556,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SXR9,1178,S0405,that 's ADJ - start,that 's cruel,cruel,E3,Calm/Violent/Angry
SXR9,1224,S0405,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SXR9,1355,S0405,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXR9,1503,S0555,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SXR9,1693,S0556,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SXR9,1705,S0405,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S4CU,278,S0520,that 's ADJ - start,that 's grim,grim,E4:1,Happy/sad: Happy
S4CU,398,S0520,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SQ9R,303,S0607,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
SLDD,136,S0439,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SLDD,140,S0439,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SLDD,171,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SLDD,189,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SLDD,274,S0439,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SLDD,321,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SLDD,629,S0441,that 's ADJ - start,that 's dramatic,dramatic,K4,"Drama, the theatre and showbusiness"
SP79,306,S0177,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
SP79,517,S0177,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SJ7N,182,S0192,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SJ7N,637,S0189,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
S4W8,369,S0443,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SPHU,80,S0104,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SPHU,233,S0167,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SPHU,487,S0104,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S8CV,319,S0689,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S8CV,420,S0688,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SEKZ,1185,S0262,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SEKZ,1187,S0262,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SEKZ,1315,S0262,that 's ADJ - start,that 's well,well,B2,Health and disease
SEKZ,1407,S0262,that 's ADJ - start,that 's excellent,excellent,A5:1,Evaluation:- Good/bad
SEKZ,2648,S0262,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SLBS,192,S0024,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SLBS,892,S0144,that 's ADJ - start,that 's just,just,S1:2,Personality traits
SLBS,1148,S0144,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SHKF,60,S0087,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SHKF,589,S0094,that 's ADJ - start,that 's brave,brave,E5,Fear/bravery/shock
SVBH,562,S0083,that 's ADJ - start,that 's outrageous,outrageous,N5:2,Exceeding; waste
SVBH,1129,S0084,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SVBH,1414,S0083,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SY2B,370,S0268,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SY2B,382,S0268,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SY2B,383,S0266,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SY2B,490,S0268,that 's ADJ - start,that 's impossible,impossible,A7,Definite (+ modals)
SY2B,1140,S0311,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SY2B,1395,S0266,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SD3R,11,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SD3R,22,S0350,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SD3R,67,S0336,that 's ADJ - start,that 's exciting,exciting,X5:2,Interest/boredom/excited/energetic
SD3R,368,S0349,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SD3R,904,S0336,that 's ADJ - start,that 's fun,fun,E4:1,Happy/sad: Happy
SD3R,1001,S0350,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SD3R,1003,S0350,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SD3R,1264,S0350,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SD3R,1294,S0350,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SD3R,1360,S0349,that 's ADJ - start,that 's awkward,awkward,A12,Easy/difficult
SD3R,1765,S0350,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SD3R,2119,S0349,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SD3R,2128,S0350,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SD2R,46,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
